fixture_id,left,right,phase,batch,replication,observed_statistic,permutation_p_value,residual_samples_path,null_statistics_path,seed_namespace,fixture_seed,residual_seed,permutation_seed,elapsed_seconds,warnings,exception_text,run_id
F5,X1,X2,f5-null-transfer,0,0,0.05948555476902104,0.31,residual_samples/batch-0-replication-0.csv,null_statistics/batch-0-replication-0.npy,batch-f5-null-transfer,18033124118810664315,17700256160751516573,4979755166722706768,0.20668210001895204,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,1,0.08368411718410662,0.035,residual_samples/batch-0-replication-1.csv,null_statistics/batch-0-replication-1.npy,batch-f5-null-transfer,11089536749877971647,2245830480066690307,8373493670135429896,0.1893069999932777,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,2,0.04498538274479541,0.865,residual_samples/batch-0-replication-2.csv,null_statistics/batch-0-replication-2.npy,batch-f5-null-transfer,16197464524778887985,10209191449460588247,14080592846574487400,0.19015139999100938,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,3,0.04031382518913134,0.975,residual_samples/batch-0-replication-3.csv,null_statistics/batch-0-replication-3.npy,batch-f5-null-transfer,6763575751185671966,11010453963112930408,10231387338702589079,0.19526599999517202,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,4,0.07110988025334722,0.09,residual_samples/batch-0-replication-4.csv,null_statistics/batch-0-replication-4.npy,batch-f5-null-transfer,1744260343064991806,12209663773886400051,15186785945373404946,0.19786290000774898,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,5,0.05252680532493387,0.565,residual_samples/batch-0-replication-5.csv,null_statistics/batch-0-replication-5.npy,batch-f5-null-transfer,17816704752441717066,479210962198762608,8102455474295559671,0.19309819999034517,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,6,0.07114646896800544,0.105,residual_samples/batch-0-replication-6.csv,null_statistics/batch-0-replication-6.npy,batch-f5-null-transfer,12911692443307157682,16774979759984264213,15360452760723262619,0.1944466000131797,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,7,0.06625703338257391,0.145,residual_samples/batch-0-replication-7.csv,null_statistics/batch-0-replication-7.npy,batch-f5-null-transfer,6263928212067915593,13301426581932023763,14987958660537550293,0.18577250000089407,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,8,0.051887376169480415,0.545,residual_samples/batch-0-replication-8.csv,null_statistics/batch-0-replication-8.npy,batch-f5-null-transfer,5849736033007047899,18417522403695476965,15285334333443169807,0.18501370001467876,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,0,9,0.04073356451203823,0.955,residual_samples/batch-0-replication-9.csv,null_statistics/batch-0-replication-9.npy,batch-f5-null-transfer,17854161321795590525,1512724197458315023,7299033432273829779,0.18543400001362897,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,0,0.046238259879252924,0.81,residual_samples/batch-1-replication-0.csv,null_statistics/batch-1-replication-0.npy,batch-f5-null-transfer,13170230361004632620,18231343631579725274,5879016602827148587,0.18768579998868518,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,1,0.07009240036978064,0.09,residual_samples/batch-1-replication-1.csv,null_statistics/batch-1-replication-1.npy,batch-f5-null-transfer,5379245551376050423,1041713066177074837,8100123147662705189,0.18522429998847656,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,2,0.06978176844312124,0.12,residual_samples/batch-1-replication-2.csv,null_statistics/batch-1-replication-2.npy,batch-f5-null-transfer,2708997406073616336,15036448143534904720,11911724384250738585,0.18779880000511184,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,3,0.06846856007032878,0.13,residual_samples/batch-1-replication-3.csv,null_statistics/batch-1-replication-3.npy,batch-f5-null-transfer,12211258741212428820,6402163688779039470,6047725307045439636,0.18640169998980127,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,4,0.06236790590507301,0.185,residual_samples/batch-1-replication-4.csv,null_statistics/batch-1-replication-4.npy,batch-f5-null-transfer,11006640214671912956,13149269614365751794,15830796952981166506,0.1917296999890823,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,5,0.06567126305547874,0.17,residual_samples/batch-1-replication-5.csv,null_statistics/batch-1-replication-5.npy,batch-f5-null-transfer,2602402017208039453,17884309950635301486,7406160283426712660,0.1881686999986414,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,6,0.04139707078869913,0.95,residual_samples/batch-1-replication-6.csv,null_statistics/batch-1-replication-6.npy,batch-f5-null-transfer,2538297450231901991,17547676438065334602,6627560086694654734,0.1878242999955546,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,7,0.055399317401559164,0.37,residual_samples/batch-1-replication-7.csv,null_statistics/batch-1-replication-7.npy,batch-f5-null-transfer,13452874499276534414,1118918150505220191,11939941754506704385,0.18950649999896996,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,8,0.06942404618031807,0.105,residual_samples/batch-1-replication-8.csv,null_statistics/batch-1-replication-8.npy,batch-f5-null-transfer,2965558158749315261,8891712664961686780,6948155349552424854,0.18978129999595694,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,1,9,0.04828629760349615,0.735,residual_samples/batch-1-replication-9.csv,null_statistics/batch-1-replication-9.npy,batch-f5-null-transfer,10509452609531884365,13397516033586553668,301838157337025765,0.19005840001045726,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,0,0.06351836018043742,0.185,residual_samples/batch-2-replication-0.csv,null_statistics/batch-2-replication-0.npy,batch-f5-null-transfer,6180641676890662238,15274432942671797774,14802111095407394997,0.18832680000923574,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,1,0.0552016677795876,0.415,residual_samples/batch-2-replication-1.csv,null_statistics/batch-2-replication-1.npy,batch-f5-null-transfer,5068169006695166652,10517276831487032573,663762397119228885,0.19894279999425635,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,2,0.06709320326585644,0.15,residual_samples/batch-2-replication-2.csv,null_statistics/batch-2-replication-2.npy,batch-f5-null-transfer,16108398935732957367,8676520777678246265,18082734429019215124,0.19031010000617243,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,3,0.043458373360803444,0.865,residual_samples/batch-2-replication-3.csv,null_statistics/batch-2-replication-3.npy,batch-f5-null-transfer,1230320616329726406,7173603404017861659,947243806417261323,0.18979179998859763,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,4,0.039025265243568835,0.97,residual_samples/batch-2-replication-4.csv,null_statistics/batch-2-replication-4.npy,batch-f5-null-transfer,17893676967050749567,3425014729333241349,12066908987164075468,0.1873516999767162,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,5,0.05618678538189174,0.39,residual_samples/batch-2-replication-5.csv,null_statistics/batch-2-replication-5.npy,batch-f5-null-transfer,13577567095014110847,14881506098046745374,10784868333915146663,0.188142799976049,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,6,0.05657857999078277,0.375,residual_samples/batch-2-replication-6.csv,null_statistics/batch-2-replication-6.npy,batch-f5-null-transfer,8670138501491395141,14735255569761942919,4976784753871549256,0.18766200001118705,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,7,0.06376713942656773,0.21,residual_samples/batch-2-replication-7.csv,null_statistics/batch-2-replication-7.npy,batch-f5-null-transfer,10720544777153223061,16341892425644968213,6921781924455774906,0.19302259999676608,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,8,0.04443916466234174,0.86,residual_samples/batch-2-replication-8.csv,null_statistics/batch-2-replication-8.npy,batch-f5-null-transfer,44289493948908364,4704753653593824951,13187091296259421067,0.19959489998291247,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,2,9,0.05059420250109424,0.65,residual_samples/batch-2-replication-9.csv,null_statistics/batch-2-replication-9.npy,batch-f5-null-transfer,8656097437998309351,13393938339928473097,16150064440918308853,0.20678590002353303,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,0,0.05001822449887163,0.635,residual_samples/batch-3-replication-0.csv,null_statistics/batch-3-replication-0.npy,batch-f5-null-transfer,14925310556499394854,16574674522774777661,14405724116746460573,0.20866669999668375,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,1,0.07120269405369899,0.11,residual_samples/batch-3-replication-1.csv,null_statistics/batch-3-replication-1.npy,batch-f5-null-transfer,18058594018021416813,10409205617726566133,5251199266617409857,0.1926699000177905,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,2,0.0483433018760271,0.75,residual_samples/batch-3-replication-2.csv,null_statistics/batch-3-replication-2.npy,batch-f5-null-transfer,17532889505373848376,17165371686464940871,2876599619678383005,0.18728129999362864,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,3,0.0483792857227621,0.71,residual_samples/batch-3-replication-3.csv,null_statistics/batch-3-replication-3.npy,batch-f5-null-transfer,5727998567561203447,7584092611348452736,3175258064483234468,0.1870212000212632,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,4,0.07306358464221022,0.105,residual_samples/batch-3-replication-4.csv,null_statistics/batch-3-replication-4.npy,batch-f5-null-transfer,3921111059267480218,1824905268104545761,11225552879486465760,0.18803610000759363,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,5,0.05872666936733855,0.265,residual_samples/batch-3-replication-5.csv,null_statistics/batch-3-replication-5.npy,batch-f5-null-transfer,2453401364943621361,4181332391668307746,15994765416273040835,0.1905411999905482,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,6,0.059920609205222054,0.25,residual_samples/batch-3-replication-6.csv,null_statistics/batch-3-replication-6.npy,batch-f5-null-transfer,1393102012290914290,8068559684258607352,15701513369141961227,0.18723250000039116,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,7,0.1167091324023853,0.005,residual_samples/batch-3-replication-7.csv,null_statistics/batch-3-replication-7.npy,batch-f5-null-transfer,10722718412723175423,3361576374086869397,4378923698322255460,0.18519290001131594,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,8,0.037962906369423004,0.99,residual_samples/batch-3-replication-8.csv,null_statistics/batch-3-replication-8.npy,batch-f5-null-transfer,191456042047413092,4665920582961175245,10626607588823519988,0.18855570000596344,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,3,9,0.06050656780883385,0.275,residual_samples/batch-3-replication-9.csv,null_statistics/batch-3-replication-9.npy,batch-f5-null-transfer,1316192028230340700,5416960689631484975,15856566575108502675,0.1905927000043448,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,0,0.08191146393977365,0.03,residual_samples/batch-4-replication-0.csv,null_statistics/batch-4-replication-0.npy,batch-f5-null-transfer,18282248174084772201,1634236682305501199,12408943306098217819,0.19297540001571178,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,1,0.04926807884357305,0.7,residual_samples/batch-4-replication-1.csv,null_statistics/batch-4-replication-1.npy,batch-f5-null-transfer,4645651301034505677,10403074558054791413,9405627171614496308,0.19324940000660717,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,2,0.04292379952809396,0.915,residual_samples/batch-4-replication-2.csv,null_statistics/batch-4-replication-2.npy,batch-f5-null-transfer,7558031526368876179,5704325910048494630,6987321824323567766,0.18869380000978708,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,3,0.08389745416129842,0.01,residual_samples/batch-4-replication-3.csv,null_statistics/batch-4-replication-3.npy,batch-f5-null-transfer,2276885674975489209,1724459102898186261,9410560451465037765,0.19117220002226532,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,4,0.05972580053672666,0.235,residual_samples/batch-4-replication-4.csv,null_statistics/batch-4-replication-4.npy,batch-f5-null-transfer,16257752037794473372,13856894931650948256,8791439699464824,0.18501429999014363,,,batch-f5-null-transfer-20260821-001
F5,X1,X2,f5-null-transfer,4,5,0.06231437444098038,0.28,residual_samples/batch-4-replication-5.csv,null_statistics/batch-4-replication-5.npy,batch-f5-null-transfer,15883203108634561182,1887035145085018673,11586000161810339401,0.18643729999894276,,,batch-f5-null-transfer-20260821-001
