fixture_id,left,right,phase,batch,replication,observed_statistic,permutation_p_value,residual_samples_path,null_statistics_path,seed_namespace,fixture_seed,residual_seed,permutation_seed,elapsed_seconds,warnings,exception_text,run_id
F5,X1,X2,f5-quadratic-repair,5,2,0.05297218651562089,0.5,residual_samples/batch-5-replication-2.csv,null_statistics/batch-5-replication-2.npy,batch-f5-quadratic-repair,17331293891913465930,13528239269302179648,14356765675990904289,0.31424879998667166,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,3,0.07679298663121252,0.08,residual_samples/batch-5-replication-3.csv,null_statistics/batch-5-replication-3.npy,batch-f5-quadratic-repair,1040375032411550758,7384114313984682613,437305036559747262,0.3178238999680616,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,4,0.06075383219538274,0.275,residual_samples/batch-5-replication-4.csv,null_statistics/batch-5-replication-4.npy,batch-f5-quadratic-repair,3555084790252055876,13373865675645079220,12260683237351487402,0.31600809999508783,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,5,0.05650615989038082,0.345,residual_samples/batch-5-replication-5.csv,null_statistics/batch-5-replication-5.npy,batch-f5-quadratic-repair,13538011619834841763,6290780838012629857,5525721565913759615,0.32402439997531474,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,6,0.06012988855703784,0.295,residual_samples/batch-5-replication-6.csv,null_statistics/batch-5-replication-6.npy,batch-f5-quadratic-repair,2001322195675493700,10069506398043421232,15337345134016542333,0.31364499998744577,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,7,0.051252332623409,0.575,residual_samples/batch-5-replication-7.csv,null_statistics/batch-5-replication-7.npy,batch-f5-quadratic-repair,10670904481473884663,270778829805008109,8965542386764328979,0.32350689999293536,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,8,0.044677661661259076,0.83,residual_samples/batch-5-replication-8.csv,null_statistics/batch-5-replication-8.npy,batch-f5-quadratic-repair,17653767687243761968,3758648893843686128,18391938007615491320,0.3245193000184372,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,5,9,0.07539900218601464,0.07,residual_samples/batch-5-replication-9.csv,null_statistics/batch-5-replication-9.npy,batch-f5-quadratic-repair,7644151187209754229,400173793392647220,2389131839944213564,0.33335919998353347,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,0,0.0772480220029471,0.04,residual_samples/batch-6-replication-0.csv,null_statistics/batch-6-replication-0.npy,batch-f5-quadratic-repair,9222886846386597326,5263261762475784210,3886924034922971078,0.3192471999791451,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,1,0.05526288032499536,0.4,residual_samples/batch-6-replication-1.csv,null_statistics/batch-6-replication-1.npy,batch-f5-quadratic-repair,7197468828130266777,17715245482338369544,961954404988908263,0.3155348000000231,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,2,0.0399914213100727,0.95,residual_samples/batch-6-replication-2.csv,null_statistics/batch-6-replication-2.npy,batch-f5-quadratic-repair,8336786645753322163,14289992804052195209,18343929701765622311,0.31444389995886013,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,3,0.07138750943954479,0.095,residual_samples/batch-6-replication-3.csv,null_statistics/batch-6-replication-3.npy,batch-f5-quadratic-repair,9682665888895906473,3834940970226870541,11200513262789002421,0.3314028000459075,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,4,0.06643129394511184,0.165,residual_samples/batch-6-replication-4.csv,null_statistics/batch-6-replication-4.npy,batch-f5-quadratic-repair,5396295385639501767,7592929838151967108,10004230928607320779,0.3148951000184752,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,5,0.06574744037613975,0.15,residual_samples/batch-6-replication-5.csv,null_statistics/batch-6-replication-5.npy,batch-f5-quadratic-repair,4904199984119150022,1722272863594068995,12388481380390455307,0.31772560003446415,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,6,0.05296618460591033,0.515,residual_samples/batch-6-replication-6.csv,null_statistics/batch-6-replication-6.npy,batch-f5-quadratic-repair,13904748298457888166,118996811935546605,11968351868248572814,0.3198541000019759,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,7,0.05252070731822752,0.51,residual_samples/batch-6-replication-7.csv,null_statistics/batch-6-replication-7.npy,batch-f5-quadratic-repair,17317328007961081440,5031469257539826186,6326503522166660312,0.33545720000984147,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,8,0.04730361183537991,0.77,residual_samples/batch-6-replication-8.csv,null_statistics/batch-6-replication-8.npy,batch-f5-quadratic-repair,877570001694655220,12889896328837900371,14646979734717293976,0.319645399984438,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,6,9,0.056458280110293135,0.33,residual_samples/batch-6-replication-9.csv,null_statistics/batch-6-replication-9.npy,batch-f5-quadratic-repair,15165886169493339312,18307996141518373472,4200700028356477592,0.32511649996740744,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,0,0.08243967605046794,0.02,residual_samples/batch-7-replication-0.csv,null_statistics/batch-7-replication-0.npy,batch-f5-quadratic-repair,1044820722080649105,12388095925330310842,11668276675731676264,0.3180802999995649,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,1,0.07086439837121634,0.075,residual_samples/batch-7-replication-1.csv,null_statistics/batch-7-replication-1.npy,batch-f5-quadratic-repair,6649219952505995742,10437222422475048304,9292626636375384461,0.31996090000029653,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,2,0.0510247981100491,0.555,residual_samples/batch-7-replication-2.csv,null_statistics/batch-7-replication-2.npy,batch-f5-quadratic-repair,6946851921298329638,11570924384293462641,306298216781912192,0.3148494000197388,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,3,0.05493224332498786,0.435,residual_samples/batch-7-replication-3.csv,null_statistics/batch-7-replication-3.npy,batch-f5-quadratic-repair,8363170370810466806,154505154251491942,15544136021121519205,0.3197562000132166,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,4,0.0442955131398916,0.865,residual_samples/batch-7-replication-4.csv,null_statistics/batch-7-replication-4.npy,batch-f5-quadratic-repair,4580781598989895589,7703879397902990086,7170236872203036258,0.32384490000549704,,,batch-f5-quadratic-repair-20260824-001
F5,X1,X2,f5-quadratic-repair,7,5,0.04403585312035454,0.845,residual_samples/batch-7-replication-5.csv,null_statistics/batch-7-replication-5.npy,batch-f5-quadratic-repair,14571149106755152822,11386500345681739900,3340569997557950096,0.32632039999589324,,,batch-f5-quadratic-repair-20260824-001
