run_id,arm,fixture_id,replication,evaluation_rows,observed_statistic,permutation_p_value,null_statistics_path,residual_sample_path,fixture_seed,residual_seed,evaluation_seed,left_seed,right_seed,permutation_seed,elapsed_seconds,warnings,exception_text
null-calibration-20260820-001,reference,reference,0,1000,0.04937023957262193,0.6,reference/null_statistics/replication-0-evaluation-1000.npy,,,,,2.331790891218705e+18,1.2733761449177205e+19,15711188722585266919,0.24806069999976899,,
null-calibration-20260820-001,reference,reference,0,2000,0.041258863827410626,0.34,reference/null_statistics/replication-0-evaluation-2000.npy,,,,,1.450838699771476e+19,3.9800144930760556e+18,12263912317472547688,0.5073988999974972,,
null-calibration-20260820-001,fitted,F1,1,250,0.1078313247253077,0.51,fitted/null_statistics/F1-replication-1-evaluation-250.npy,fitted/residual_samples/F1-replication-1-evaluation-250.csv,4.699812689774323e+18,4.60798394370421e+18,3.502078239908722e+18,,,11324850889149307786,0.7360292999983358,,
null-calibration-20260820-001,fitted,F1,1,500,0.09332028142298256,0.15,fitted/null_statistics/F1-replication-1-evaluation-500.npy,fitted/residual_samples/F1-replication-1-evaluation-500.csv,4.699812689774323e+18,4.60798394370421e+18,1.0253500765279791e+19,,,1237808432098800373,0.8796539999966626,,
null-calibration-20260820-001,fitted,F1,1,1000,0.04219505493865104,0.935,fitted/null_statistics/F1-replication-1-evaluation-1000.npy,fitted/residual_samples/F1-replication-1-evaluation-1000.csv,4.699812689774323e+18,4.60798394370421e+18,4.139711339124704e+18,,,1452907668379322990,1.133745999999519,,
null-calibration-20260820-001,fitted,F1,1,2000,0.024548029014898887,1.0,fitted/null_statistics/F1-replication-1-evaluation-2000.npy,fitted/residual_samples/F1-replication-1-evaluation-2000.csv,4.699812689774323e+18,4.60798394370421e+18,2.7744371700516746e+18,,,9759492628271729606,1.6439957999973558,,
null-calibration-20260820-001,fitted,F4,1,250,0.09239562837766643,0.755,fitted/null_statistics/F4-replication-1-evaluation-250.npy,fitted/residual_samples/F4-replication-1-evaluation-250.csv,9.499300412269736e+18,6.179578886687569e+18,1.7298231691073479e+19,,,7576170669037087585,0.6888050999987172,,
null-calibration-20260820-001,fitted,F4,1,500,0.08281736963927024,0.315,fitted/null_statistics/F4-replication-1-evaluation-500.npy,fitted/residual_samples/F4-replication-1-evaluation-500.csv,9.499300412269736e+18,6.179578886687569e+18,1.3167578865754892e+19,,,3784920135483935414,0.8331013999995776,,
null-calibration-20260820-001,fitted,F4,1,1000,0.07328908812099488,0.07,fitted/null_statistics/F4-replication-1-evaluation-1000.npy,fitted/residual_samples/F4-replication-1-evaluation-1000.csv,9.499300412269736e+18,6.179578886687569e+18,1.79982432232519e+19,,,15309796070970063026,1.0930855000005977,,
null-calibration-20260820-001,fitted,F4,1,2000,0.03159617958313134,0.87,fitted/null_statistics/F4-replication-1-evaluation-2000.npy,fitted/residual_samples/F4-replication-1-evaluation-2000.csv,9.499300412269736e+18,6.179578886687569e+18,1.4259516617633094e+19,,,13546656290240739763,1.6586753999981738,,
null-calibration-20260820-001,fitted,F5,1,250,0.08818032183519536,0.87,fitted/null_statistics/F5-replication-1-evaluation-250.npy,fitted/residual_samples/F5-replication-1-evaluation-250.csv,1.1401405063403607e+18,1.7708401061689125e+19,1.543251691930755e+19,,,14492880195258680545,0.7635173000016948,,
null-calibration-20260820-001,fitted,F5,1,500,0.11065689709918408,0.05,fitted/null_statistics/F5-replication-1-evaluation-500.npy,fitted/residual_samples/F5-replication-1-evaluation-500.csv,1.1401405063403607e+18,1.7708401061689125e+19,1.8209697734397153e+19,,,13750151010226062380,0.9163676000025589,,
null-calibration-20260820-001,fitted,F5,1,1000,0.09691321959295984,0.01,fitted/null_statistics/F5-replication-1-evaluation-1000.npy,fitted/residual_samples/F5-replication-1-evaluation-1000.csv,1.1401405063403607e+18,1.7708401061689125e+19,3.8408917483592003e+18,,,982008159221279821,1.1702370000020892,,
null-calibration-20260820-001,fitted,F5,1,2000,0.038477410730229124,0.445,fitted/null_statistics/F5-replication-1-evaluation-2000.npy,fitted/residual_samples/F5-replication-1-evaluation-2000.csv,1.1401405063403607e+18,1.7708401061689125e+19,1.3174338724684472e+19,,,646580656984034547,1.684257400000206,,
null-calibration-20260820-001,fitted,F6,1,250,0.11548426933094115,0.33,fitted/null_statistics/F6-replication-1-evaluation-250.npy,fitted/residual_samples/F6-replication-1-evaluation-250.csv,1.2020900232242557e+19,1.6354807700361691e+19,1.4512300451702548e+19,,,7943764893153242836,0.6940090999996755,,
null-calibration-20260820-001,fitted,F6,1,500,0.06612292860560438,0.765,fitted/null_statistics/F6-replication-1-evaluation-500.npy,fitted/residual_samples/F6-replication-1-evaluation-500.csv,1.2020900232242557e+19,1.6354807700361691e+19,1.5983600014899888e+19,,,10375596068839736447,0.8262261999989278,,
